Herb Name,Parts Used in Treatment,Disease,Symptoms/Condition,Therapeutic Uses,Formulation,Dosage (mg),Administration Guidelines,Pharmacological Property,Side Effects,Prakriti,Dosha
Triphala,Seed,Diabetes,Skin Rashes,Digestive Aid,Churna,369,Take twice daily,Hepatoprotective,Diarrhea,Kapha,Kapha
Neem,Leaf,Skin Diseases,Inflammation,Detoxification,Extract,538,Apply externally,Antibacterial,Stomach Upset,Vata,Kapha
Haritaki,Fruit,Mental Stress,Stress,Adaptogen,Churna,266,Take before sleep,Adaptogenic,Allergic Reaction,Vata-Pitta,Kapha
Guggul,Root,Digestive Disorders,Breathing Difficulty,Antiseptic,Powder,506,Apply externally,Antipyretic,Headache,Pitta-Kapha,Vata
Brahmi,Leaf,Mental Stress,Headache,Mental Calmness,Capsules,911,Take on an empty stomach,Antibacterial,Stomach Upset,Kapha,Vata
Amla,Leaf,Arthritis,Breathing Difficulty,Anti-inflammatory,Extract,511,Take on an empty stomach,Hepatoprotective,Stomach Upset,Tridosha,Vata
Ashwagandha,Fruit,Inflammation,High Blood Pressure,Anti-inflammatory,Oil,692,Take twice daily,Antifungal,Stomach Upset,Vata-Kapha,Pitta
Triphala,Bark,Liver Disorders,Skin Rashes,Mental Calmness,Capsules,509,Take twice daily,Hepatoprotective,Diarrhea,Tridosha,Kapha
Neem,Root,Inflammation,Cough,Detoxification,Oil,427,Apply externally,Antibacterial,None,Tridosha,Pitta
Neem,Leaf,Liver Disorders,High Blood Pressure,Anti-hypertensive,Extract,951,Take on an empty stomach,Anti-hypertensive,Headache,Tridosha,Pitta
Brahmi,Flower,Hypertension,Indigestion,Antioxidant,Oil,221,Take on an empty stomach,Antibacterial,Mild Nausea,Vata-Kapha,Vata
Triphala,Flower,Inflammation,Skin Rashes,Anti-hypertensive,Decoction,524,Consume after meals,Analgesic,Diarrhea,Vata-Kapha,Vata
Guggul,Bark,Skin Diseases,Breathing Difficulty,Mental Calmness,Capsules,527,Take on an empty stomach,Anti-hypertensive,Allergic Reaction,Vata,Kapha
Tulsi,Fruit,Diabetes,Joint Pain,Adaptogen,Tablets,946,Apply externally,Hepatoprotective,Mild Nausea,Tridosha,Kapha
Haritaki,Leaf,Mental Stress,Breathing Difficulty,Adaptogen,Extract,335,Apply externally,Anti-inflammatory,Diarrhea,Vata-Kapha,Pitta
Haritaki,Root,Respiratory Issues,Fever,Mental Calmness,Tablets,106,Take twice daily,Antibacterial,Drowsiness,Vata-Kapha,Kapha
Ashwagandha,Leaf,Inflammation,Stress,Mental Calmness,Juice,688,Take with warm water,Antibacterial,Headache,Tridosha,Pitta
Neem,Root,Inflammation,Breathing Difficulty,Immune Booster,Oil,703,Take before sleep,Antiviral,Drowsiness,Vata-Pitta,Vata
Brahmi,Fruit,Skin Diseases,Fever,Antioxidant,Capsules,168,Mix with honey,Hepatoprotective,Headache,Kapha,Vata
Neem,Leaf,Diabetes,Fever,Antiseptic,Churna,532,Take twice daily,Antiviral,Drowsiness,Vata-Pitta,Pitta
Tulsi,Flower,Mental Stress,Fatigue,Immune Booster,Tablets,207,Consume after meals,Anti-inflammatory,Mild Nausea,Vata,Kapha
Shatavari,Bark,Digestive Disorders,Breathing Difficulty,Adaptogen,Juice,880,Take on an empty stomach,Antifungal,Headache,Kapha,Vata
Brahmi,Bark,Skin Diseases,Headache,Antioxidant,Decoction,416,Take before sleep,Anti-hypertensive,Drowsiness,Pitta,Kapha
Guggul,Flower,Respiratory Issues,Breathing Difficulty,Mental Calmness,Decoction,928,Take before sleep,Hepatoprotective,Stomach Upset,Pitta-Kapha,Pitta
Ashwagandha,Flower,Mental Stress,Anxiety,Immune Booster,Churna,393,Take on an empty stomach,Anti-inflammatory,Diarrhea,Vata,Vata
Tulsi,Leaf,Hypertension,Anxiety,Mental Calmness,Capsules,375,Mix with honey,Hypoglycemic,Diarrhea,Tridosha,Kapha
Tulsi,Fruit,Arthritis,Fatigue,Mental Calmness,Tablets,416,Take before sleep,Anti-inflammatory,Drowsiness,Kapha,Pitta
Shatavari,Fruit,Skin Diseases,Anxiety,Antiseptic,Churna,643,Take before sleep,Antiviral,Mild Nausea,Pitta,Vata
Neem,Seed,Inflammation,Breathing Difficulty,Anti-hypertensive,Oil,387,Mix with honey,Analgesic,Drowsiness,Pitta,Vata
Tulsi,Bark,Arthritis,Anxiety,Antioxidant,Oil,692,Take on an empty stomach,Anti-hypertensive,Drowsiness,Vata-Kapha,Kapha
Brahmi,Leaf,Mental Stress,Stress,Anti-hypertensive,Decoction,424,Mix with honey,Anti-hypertensive,Allergic Reaction,Vata-Kapha,Vata
Brahmi,Bark,Hypertension,Skin Rashes,Antioxidant,Extract,860,Mix with honey,Anti-inflammatory,Mild Nausea,Kapha,Kapha
Shatavari,Leaf,Diabetes,Skin Rashes,Adaptogen,Capsules,283,Take twice daily,Antifungal,Diarrhea,Vata-Kapha,Kapha
Amla,Flower,Respiratory Issues,Breathing Difficulty,Mental Calmness,Tablets,108,Take with warm water,Hepatoprotective,Drowsiness,Kapha,Vata
Neem,Leaf,Hypertension,Fever,Anti-hypertensive,Oil,434,Mix with honey,Hypoglycemic,Allergic Reaction,Vata-Kapha,Pitta
Ashwagandha,Root,Inflammation,Fatigue,Anti-hypertensive,Churna,202,Consume after meals,Anti-hypertensive,Allergic Reaction,Tridosha,Pitta
Haritaki,Leaf,Liver Disorders,Indigestion,Immune Booster,Decoction,193,Mix with honey,Anti-inflammatory,None,Pitta-Kapha,Vata
Shatavari,Bark,Skin Diseases,Fever,Detoxification,Extract,662,Mix with honey,Adaptogenic,Stomach Upset,Tridosha,Kapha
Triphala,Seed,Diabetes,Fever,Adaptogen,Oil,621,Apply externally,Hepatoprotective,Stomach Upset,Tridosha,Kapha
Shatavari,Leaf,Liver Disorders,Joint Pain,Digestive Aid,Oil,875,Take on an empty stomach,Antiviral,Allergic Reaction,Pitta-Kapha,Pitta
Tulsi,Bark,Digestive Disorders,Cough,Digestive Aid,Churna,970,Apply externally,Adaptogenic,None,Kapha,Kapha
Triphala,Flower,Inflammation,Anxiety,Anti-inflammatory,Decoction,516,Consume after meals,Hypoglycemic,None,Vata,Vata
Haritaki,Fruit,Inflammation,High Blood Pressure,Immune Booster,Decoction,538,Take twice daily,Hepatoprotective,None,Vata-Pitta,Vata
Tulsi,Leaf,Inflammation,High Blood Pressure,Anti-hypertensive,Capsules,770,Mix with honey,Anti-hypertensive,None,Tridosha,Kapha
Neem,Flower,Liver Disorders,Stress,Digestive Aid,Churna,200,Take twice daily,Antipyretic,Mild Nausea,Pitta,Vata
Neem,Bark,Diabetes,Indigestion,Adaptogen,Decoction,917,Take before sleep,Anti-inflammatory,Allergic Reaction,Pitta-Kapha,Pitta
Triphala,Flower,Arthritis,Fever,Antioxidant,Capsules,570,Mix with honey,Anti-hypertensive,Allergic Reaction,Kapha,Vata
Tulsi,Leaf,Liver Disorders,Headache,Digestive Aid,Extract,487,Consume after meals,Antibacterial,Mild Nausea,Kapha,Kapha
Amla,Flower,Hypertension,Headache,Antioxidant,Juice,756,Apply externally,Antibacterial,Headache,Tridosha,Kapha
Amla,Seed,Hypertension,Indigestion,Adaptogen,Churna,584,Apply externally,Anti-hypertensive,Headache,Vata-Pitta,Pitta
Shatavari,Root,Digestive Disorders,Indigestion,Anti-inflammatory,Tablets,979,Mix with honey,Antifungal,Drowsiness,Vata,Pitta
Shatavari,Leaf,Inflammation,Fever,Anti-hypertensive,Powder,315,Take on an empty stomach,Hypoglycemic,Headache,Tridosha,Pitta
Guggul,Root,Diabetes,Skin Rashes,Mental Calmness,Extract,545,Take with warm water,Analgesic,Headache,Pitta,Kapha
Neem,Bark,Liver Disorders,Fatigue,Antiseptic,Decoction,425,Take with warm water,Antiviral,Headache,Vata-Pitta,Pitta
Brahmi,Flower,Hypertension,Breathing Difficulty,Digestive Aid,Tablets,159,Take on an empty stomach,Hepatoprotective,Drowsiness,Vata-Pitta,Vata
Ashwagandha,Leaf,Diabetes,Fever,Detoxification,Extract,757,Take before sleep,Analgesic,Diarrhea,Kapha,Vata
Tulsi,Fruit,Arthritis,Headache,Detoxification,Oil,976,Apply externally,Antifungal,Allergic Reaction,Tridosha,Vata
Tulsi,Leaf,Skin Diseases,Stress,Digestive Aid,Extract,261,Take on an empty stomach,Antifungal,Diarrhea,Kapha,Pitta
Amla,Seed,Inflammation,Fever,Immune Booster,Powder,739,Mix with honey,Antifungal,None,Tridosha,Vata
Manjistha,Root,Skin Diseases,Cough,Antiseptic,Powder,184,Take with warm water,Antiviral,Stomach Upset,Kapha,Kapha
Shatavari,Root,Hypertension,Joint Pain,Anti-hypertensive,Powder,334,Consume after meals,Adaptogenic,Allergic Reaction,Tridosha,Pitta
Guggul,Seed,Respiratory Issues,Stress,Anti-inflammatory,Extract,704,Take on an empty stomach,Hypoglycemic,Headache,Vata,Pitta
Ashwagandha,Bark,Hypertension,High Blood Pressure,Anti-hypertensive,Tablets,556,Take twice daily,Adaptogenic,None,Vata,Pitta
Brahmi,Fruit,Mental Stress,Fatigue,Immune Booster,Tablets,427,Consume after meals,Antiviral,Diarrhea,Pitta-Kapha,Pitta
Triphala,Leaf,Digestive Disorders,Fatigue,Mental Calmness,Extract,937,Take with warm water,Antibacterial,Mild Nausea,Tridosha,Vata
Triphala,Leaf,Arthritis,Indigestion,Detoxification,Juice,209,Take twice daily,Anti-inflammatory,Allergic Reaction,Vata-Kapha,Pitta
Amla,Fruit,Hypertension,Inflammation,Immune Booster,Capsules,143,Take with warm water,Adaptogenic,Headache,Tridosha,Kapha
Tulsi,Seed,Arthritis,Cough,Detoxification,Decoction,218,Apply externally,Antiviral,Mild Nausea,Vata-Pitta,Kapha
Ashwagandha,Flower,Arthritis,Headache,Mental Calmness,Tablets,252,Take before sleep,Hepatoprotective,Headache,Pitta-Kapha,Pitta
Tulsi,Leaf,Liver Disorders,Fatigue,Antioxidant,Churna,546,Take twice daily,Antiviral,Diarrhea,Pitta-Kapha,Pitta
Brahmi,Root,Arthritis,High Blood Pressure,Antioxidant,Powder,410,Take twice daily,Antibacterial,Mild Nausea,Tridosha,Kapha
Shatavari,Leaf,Arthritis,Fever,Immune Booster,Oil,140,Mix with honey,Adaptogenic,Drowsiness,Vata,Pitta
Shatavari,Flower,Respiratory Issues,Headache,Adaptogen,Oil,651,Mix with honey,Hypoglycemic,Diarrhea,Vata-Kapha,Vata
Guggul,Flower,Respiratory Issues,Headache,Anti-hypertensive,Tablets,528,Consume after meals,Antipyretic,Allergic Reaction,Vata-Pitta,Vata
Tulsi,Root,Skin Diseases,Anxiety,Detoxification,Juice,623,Take with warm water,Antiviral,Stomach Upset,Vata,Vata
Triphala,Bark,Respiratory Issues,Anxiety,Immune Booster,Decoction,746,Take with warm water,Anti-hypertensive,Stomach Upset,Pitta-Kapha,Vata
Brahmi,Flower,Liver Disorders,Inflammation,Immune Booster,Decoction,475,Take twice daily,Hypoglycemic,Mild Nausea,Kapha,Pitta
Brahmi,Seed,Liver Disorders,Fever,Immune Booster,Tablets,218,Take before sleep,Antipyretic,Allergic Reaction,Pitta-Kapha,Vata
Guggul,Seed,Arthritis,Joint Pain,Antiseptic,Decoction,260,Mix with honey,Antiviral,Mild Nausea,Pitta,Kapha
Ashwagandha,Seed,Digestive Disorders,Cough,Anti-hypertensive,Tablets,749,Take on an empty stomach,Anti-inflammatory,Allergic Reaction,Pitta-Kapha,Pitta
Amla,Flower,Mental Stress,High Blood Pressure,Detoxification,Tablets,677,Take with warm water,Analgesic,Mild Nausea,Vata-Pitta,Vata
Amla,Fruit,Liver Disorders,Stress,Adaptogen,Extract,656,Take twice daily,Antipyretic,Allergic Reaction,Pitta-Kapha,Vata
Haritaki,Seed,Skin Diseases,Breathing Difficulty,Antiseptic,Extract,758,Take before sleep,Anti-hypertensive,Stomach Upset,Pitta-Kapha,Pitta
Haritaki,Seed,Arthritis,High Blood Pressure,Antioxidant,Capsules,465,Take before sleep,Antibacterial,Allergic Reaction,Tridosha,Vata
Tulsi,Leaf,Arthritis,Cough,Mental Calmness,Churna,895,Take twice daily,Anti-inflammatory,None,Tridosha,Pitta
Triphala,Seed,Arthritis,Breathing Difficulty,Digestive Aid,Churna,323,Mix with honey,Adaptogenic,Headache,Pitta-Kapha,Kapha
Ashwagandha,Bark,Inflammation,Headache,Anti-hypertensive,Churna,890,Take before sleep,Antipyretic,Stomach Upset,Vata,Vata
Manjistha,Flower,Arthritis,Indigestion,Anti-hypertensive,Tablets,985,Take before sleep,Anti-inflammatory,Mild Nausea,Pitta-Kapha,Pitta
Manjistha,Fruit,Diabetes,Headache,Detoxification,Powder,553,Mix with honey,Antiviral,None,Kapha,Kapha
Haritaki,Leaf,Respiratory Issues,Breathing Difficulty,Detoxification,Decoction,762,Mix with honey,Antifungal,Headache,Pitta,Vata
Tulsi,Leaf,Digestive Disorders,Cough,Detoxification,Capsules,848,Take with warm water,Adaptogenic,Diarrhea,Vata-Pitta,Kapha
Neem,Flower,Diabetes,High Blood Pressure,Anti-hypertensive,Capsules,406,Take with warm water,Hypoglycemic,Stomach Upset,Tridosha,Vata
Shatavari,Bark,Arthritis,Indigestion,Anti-inflammatory,Capsules,178,Take on an empty stomach,Antiviral,Drowsiness,Tridosha,Kapha
Tulsi,Bark,Liver Disorders,Headache,Antioxidant,Powder,924,Mix with honey,Anti-hypertensive,Allergic Reaction,Pitta,Pitta
Triphala,Flower,Liver Disorders,Anxiety,Anti-inflammatory,Extract,891,Take on an empty stomach,Antipyretic,Diarrhea,Kapha,Vata
Triphala,Root,Digestive Disorders,High Blood Pressure,Detoxification,Churna,328,Take twice daily,Antibacterial,None,Kapha,Pitta
Neem,Flower,Arthritis,Joint Pain,Antiseptic,Tablets,583,Take on an empty stomach,Hepatoprotective,Headache,Pitta-Kapha,Kapha
Tulsi,Flower,Mental Stress,Indigestion,Antioxidant,Capsules,384,Apply externally,Antipyretic,Diarrhea,Tridosha,Vata
Tulsi,Fruit,Digestive Disorders,Fatigue,Digestive Aid,Extract,277,Take twice daily,Antipyretic,Allergic Reaction,Pitta,Kapha
Neem,Bark,Diabetes,Fatigue,Digestive Aid,Juice,330,Take with warm water,Antiviral,Headache,Vata,Kapha
Tulsi,Root,Hypertension,Anxiety,Adaptogen,Tablets,997,Take twice daily,Anti-inflammatory,Mild Nausea,Pitta-Kapha,Pitta
Ashwagandha,Fruit,Arthritis,High Blood Pressure,Mental Calmness,Powder,917,Take twice daily,Antiviral,Stomach Upset,Kapha,Kapha
Triphala,Fruit,Respiratory Issues,Skin Rashes,Immune Booster,Extract,629,Consume after meals,Adaptogenic,Allergic Reaction,Pitta,Vata
Ashwagandha,Flower,Digestive Disorders,Cough,Antiseptic,Juice,568,Consume after meals,Anti-inflammatory,Allergic Reaction,Pitta,Kapha
Neem,Fruit,Inflammation,High Blood Pressure,Antioxidant,Churna,781,Apply externally,Analgesic,Mild Nausea,Pitta-Kapha,Kapha
Haritaki,Flower,Mental Stress,Skin Rashes,Antiseptic,Extract,486,Mix with honey,Hypoglycemic,Allergic Reaction,Vata-Pitta,Vata
Shatavari,Seed,Digestive Disorders,Joint Pain,Mental Calmness,Oil,271,Consume after meals,Anti-inflammatory,Headache,Pitta,Vata
Ashwagandha,Leaf,Arthritis,Skin Rashes,Anti-hypertensive,Decoction,435,Take on an empty stomach,Antipyretic,None,Tridosha,Pitta
Triphala,Root,Diabetes,Fever,Anti-hypertensive,Capsules,113,Take on an empty stomach,Analgesic,Allergic Reaction,Vata,Kapha
Manjistha,Flower,Hypertension,Headache,Immune Booster,Oil,245,Consume after meals,Anti-hypertensive,Mild Nausea,Vata,Kapha
Guggul,Flower,Digestive Disorders,Joint Pain,Adaptogen,Tablets,449,Consume after meals,Antiviral,None,Pitta,Pitta
Brahmi,Seed,Arthritis,Indigestion,Immune Booster,Churna,221,Take with warm water,Antifungal,Drowsiness,Vata-Pitta,Pitta
Neem,Fruit,Mental Stress,Indigestion,Anti-hypertensive,Tablets,583,Take on an empty stomach,Hypoglycemic,None,Pitta,Kapha
Guggul,Seed,Inflammation,High Blood Pressure,Detoxification,Juice,410,Apply externally,Antifungal,Headache,Pitta-Kapha,Kapha
Shatavari,Fruit,Mental Stress,Stress,Anti-hypertensive,Powder,824,Consume after meals,Hypoglycemic,Drowsiness,Vata-Kapha,Vata
Brahmi,Leaf,Inflammation,High Blood Pressure,Anti-hypertensive,Oil,494,Mix with honey,Analgesic,Headache,Tridosha,Kapha
Guggul,Seed,Arthritis,Skin Rashes,Antiseptic,Capsules,708,Apply externally,Antipyretic,None,Vata-Kapha,Kapha
Tulsi,Root,Mental Stress,Fatigue,Mental Calmness,Capsules,861,Take twice daily,Antibacterial,Drowsiness,Pitta,Kapha
Amla,Fruit,Diabetes,Headache,Mental Calmness,Powder,142,Take twice daily,Adaptogenic,Drowsiness,Pitta-Kapha,Pitta
Tulsi,Seed,Liver Disorders,Fatigue,Mental Calmness,Extract,172,Take twice daily,Antifungal,None,Kapha,Vata
Triphala,Bark,Digestive Disorders,Fever,Anti-hypertensive,Juice,507,Take before sleep,Anti-inflammatory,Allergic Reaction,Tridosha,Vata
Haritaki,Seed,Mental Stress,Headache,Detoxification,Capsules,456,Mix with honey,Antibacterial,Allergic Reaction,Vata,Kapha
Ashwagandha,Fruit,Diabetes,Anxiety,Anti-inflammatory,Oil,986,Consume after meals,Antibacterial,Stomach Upset,Vata-Kapha,Vata
Triphala,Fruit,Liver Disorders,Breathing Difficulty,Adaptogen,Decoction,845,Take with warm water,Antipyretic,Diarrhea,Vata,Vata
Tulsi,Seed,Inflammation,Joint Pain,Anti-inflammatory,Powder,711,Apply externally,Anti-hypertensive,Headache,Vata-Pitta,Vata
Brahmi,Seed,Liver Disorders,Indigestion,Antiseptic,Oil,241,Take twice daily,Anti-inflammatory,Allergic Reaction,Vata,Vata
Triphala,Fruit,Liver Disorders,Anxiety,Digestive Aid,Decoction,167,Take twice daily,Anti-hypertensive,Mild Nausea,Vata,Pitta
Amla,Leaf,Respiratory Issues,Breathing Difficulty,Detoxification,Extract,142,Apply externally,Antifungal,Headache,Pitta-Kapha,Pitta
Amla,Bark,Mental Stress,Stress,Adaptogen,Extract,130,Take before sleep,Antipyretic,Diarrhea,Vata,Pitta
Haritaki,Bark,Liver Disorders,Joint Pain,Antioxidant,Capsules,460,Mix with honey,Analgesic,Drowsiness,Kapha,Kapha
Tulsi,Leaf,Respiratory Issues,Stress,Anti-inflammatory,Churna,293,Apply externally,Analgesic,Headache,Vata-Pitta,Pitta
Ashwagandha,Flower,Digestive Disorders,High Blood Pressure,Mental Calmness,Capsules,620,Take before sleep,Hypoglycemic,None,Vata-Kapha,Vata
Ashwagandha,Seed,Skin Diseases,High Blood Pressure,Mental Calmness,Tablets,322,Consume after meals,Hypoglycemic,Mild Nausea,Pitta,Vata
Brahmi,Seed,Skin Diseases,Indigestion,Anti-inflammatory,Oil,919,Apply externally,Antiviral,Drowsiness,Vata-Pitta,Kapha
Shatavari,Fruit,Digestive Disorders,Breathing Difficulty,Adaptogen,Oil,129,Apply externally,Anti-hypertensive,Diarrhea,Vata-Kapha,Vata
Ashwagandha,Flower,Digestive Disorders,Headache,Anti-inflammatory,Churna,700,Take before sleep,Hypoglycemic,Headache,Vata-Kapha,Kapha
Ashwagandha,Fruit,Digestive Disorders,Anxiety,Digestive Aid,Churna,910,Take on an empty stomach,Antiviral,Allergic Reaction,Kapha,Pitta
Tulsi,Leaf,Liver Disorders,Joint Pain,Anti-hypertensive,Juice,148,Apply externally,Adaptogenic,Allergic Reaction,Vata-Kapha,Kapha
Manjistha,Root,Liver Disorders,Fatigue,Anti-hypertensive,Powder,725,Take twice daily,Hepatoprotective,Stomach Upset,Vata,Pitta
Brahmi,Fruit,Inflammation,Indigestion,Immune Booster,Extract,486,Take before sleep,Antibacterial,Drowsiness,Tridosha,Pitta
Tulsi,Bark,Arthritis,Fatigue,Detoxification,Extract,855,Mix with honey,Anti-hypertensive,Stomach Upset,Vata-Kapha,Vata
Tulsi,Seed,Mental Stress,Anxiety,Antiseptic,Extract,274,Mix with honey,Antipyretic,Drowsiness,Vata-Pitta,Pitta
Tulsi,Seed,Diabetes,Indigestion,Antiseptic,Churna,488,Take before sleep,Anti-hypertensive,Diarrhea,Tridosha,Pitta
Shatavari,Flower,Hypertension,Joint Pain,Adaptogen,Capsules,759,Take on an empty stomach,Anti-hypertensive,Mild Nausea,Vata-Pitta,Pitta
Triphala,Bark,Hypertension,Fatigue,Adaptogen,Tablets,396,Take before sleep,Hepatoprotective,Allergic Reaction,Pitta,Vata
Neem,Leaf,Hypertension,Cough,Digestive Aid,Tablets,970,Take with warm water,Antiviral,None,Kapha,Vata
Shatavari,Fruit,Respiratory Issues,Inflammation,Antioxidant,Tablets,819,Consume after meals,Analgesic,None,Kapha,Vata
Amla,Root,Inflammation,Fatigue,Immune Booster,Powder,542,Take with warm water,Adaptogenic,Allergic Reaction,Tridosha,Vata
Ashwagandha,Fruit,Diabetes,Inflammation,Anti-inflammatory,Capsules,517,Take twice daily,Antibacterial,Headache,Kapha,Vata
Neem,Bark,Mental Stress,Headache,Detoxification,Tablets,979,Take with warm water,Hepatoprotective,Allergic Reaction,Vata,Vata
Shatavari,Root,Skin Diseases,Headache,Antiseptic,Oil,596,Take twice daily,Adaptogenic,Mild Nausea,Pitta,Kapha
Tulsi,Root,Liver Disorders,Skin Rashes,Mental Calmness,Powder,847,Take on an empty stomach,Anti-hypertensive,Headache,Vata-Kapha,Pitta
Amla,Root,Diabetes,Inflammation,Adaptogen,Tablets,997,Apply externally,Antibacterial,None,Vata,Pitta
Neem,Root,Skin Diseases,Stress,Digestive Aid,Oil,842,Take before sleep,Hypoglycemic,Allergic Reaction,Vata,Vata
Shatavari,Bark,Inflammation,Breathing Difficulty,Adaptogen,Churna,740,Take with warm water,Antifungal,Diarrhea,Tridosha,Vata
Tulsi,Seed,Skin Diseases,Indigestion,Antioxidant,Churna,489,Take on an empty stomach,Adaptogenic,Stomach Upset,Vata-Kapha,Pitta
Ashwagandha,Seed,Inflammation,Headache,Digestive Aid,Powder,306,Consume after meals,Anti-hypertensive,Diarrhea,Vata-Kapha,Vata
Triphala,Bark,Respiratory Issues,Fatigue,Mental Calmness,Extract,331,Take twice daily,Adaptogenic,Mild Nausea,Pitta-Kapha,Pitta
Manjistha,Leaf,Inflammation,Fever,Mental Calmness,Decoction,221,Mix with honey,Analgesic,Mild Nausea,Vata-Kapha,Vata
Guggul,Root,Mental Stress,Joint Pain,Adaptogen,Tablets,739,Apply externally,Antifungal,Stomach Upset,Pitta-Kapha,Kapha
Amla,Fruit,Arthritis,Stress,Antioxidant,Decoction,729,Take twice daily,Antiviral,Drowsiness,Vata-Pitta,Pitta
Triphala,Fruit,Mental Stress,Fatigue,Immune Booster,Oil,216,Take with warm water,Antipyretic,Allergic Reaction,Vata,Kapha
Guggul,Leaf,Diabetes,Joint Pain,Adaptogen,Oil,952,Take twice daily,Antipyretic,Diarrhea,Tridosha,Kapha
Amla,Fruit,Arthritis,Indigestion,Anti-inflammatory,Tablets,542,Take with warm water,Analgesic,None,Vata,Pitta
Tulsi,Leaf,Liver Disorders,Breathing Difficulty,Immune Booster,Juice,834,Take with warm water,Antiviral,Drowsiness,Vata,Kapha
Triphala,Leaf,Arthritis,Inflammation,Antioxidant,Tablets,566,Take before sleep,Adaptogenic,None,Pitta,Pitta
Triphala,Bark,Arthritis,Anxiety,Anti-inflammatory,Powder,911,Take twice daily,Hypoglycemic,Diarrhea,Vata,Vata
Triphala,Flower,Hypertension,Skin Rashes,Antiseptic,Decoction,716,Mix with honey,Antibacterial,Drowsiness,Pitta,Vata
Triphala,Root,Hypertension,Inflammation,Digestive Aid,Decoction,795,Take before sleep,Adaptogenic,None,Tridosha,Kapha
Brahmi,Seed,Liver Disorders,Anxiety,Antioxidant,Decoction,980,Take before sleep,Anti-hypertensive,Diarrhea,Vata-Pitta,Kapha
