Herb Name,Parts Used in Treatment,Disease,Symptoms/Condition,Therapeutic Uses,Formulation,Dosage (mg),Administration Guidelines,Pharmacological Property,Side Effects,Prakriti,Dosha
5,1,4,Cough,2,6,113,6,2,2,1,2
6,1,5,Stress,1,7,901,6,8,1,0,0
4,2,8,Anxiety,0,1,838,1,3,5,4,2
7,5,3,Inflammation,3,5,541,6,1,2,2,0
5,0,5,Inflammation,8,4,785,5,0,1,6,2
5,1,5,Stress,3,1,517,2,4,3,6,0
1,3,3,Headache,2,0,314,5,9,5,2,1
1,4,4,Stress,7,2,775,5,6,0,6,0
8,4,7,Joint Pain,6,4,229,3,5,3,5,1
5,5,6,Fatigue,6,1,795,0,9,2,0,1
3,0,6,Skin Rashes,7,5,536,1,6,1,1,1
7,2,6,Joint Pain,6,1,612,1,5,2,4,0
9,3,6,Stress,3,3,320,0,9,4,4,0
7,1,7,Fatigue,8,5,491,6,1,0,0,2
4,2,0,Stress,6,4,643,4,7,3,5,0
5,0,6,Anxiety,1,6,619,4,9,4,3,2
5,3,0,Skin Rashes,2,3,259,0,3,1,2,2
4,3,0,Breathing Difficulty,3,6,652,6,8,3,2,2
0,4,6,Inflammation,5,5,860,2,6,2,1,1
1,4,8,Fever,8,3,374,4,6,2,3,0
0,4,4,High Blood Pressure,7,2,121,1,3,4,6,1
5,2,8,Headache,1,3,558,0,8,1,5,2
3,3,7,High Blood Pressure,2,3,215,1,9,4,1,1
0,2,7,Inflammation,6,0,375,4,2,4,3,2
0,0,8,Joint Pain,1,0,878,0,2,6,1,2
4,2,0,Cough,0,4,182,1,2,2,1,2
5,1,4,Fever,8,2,659,1,2,0,0,1
2,0,5,Fatigue,7,0,512,0,4,5,0,1
5,5,3,Indigestion,5,5,679,1,3,3,0,0
1,2,7,Inflammation,7,3,883,1,5,2,0,1
6,1,7,Fatigue,6,6,980,5,0,5,1,1
6,0,7,Skin Rashes,2,0,762,0,4,4,1,0
6,5,7,Headache,7,6,944,2,7,2,6,0
2,0,8,Breathing Difficulty,5,5,284,6,3,4,4,0
8,5,7,Fever,1,6,386,6,2,4,4,0
3,1,8,Cough,2,7,246,0,3,2,3,0
7,3,1,High Blood Pressure,8,0,615,2,3,3,2,0
7,2,4,High Blood Pressure,3,5,336,6,9,3,1,0
8,3,7,Inflammation,1,6,408,2,6,5,4,1
9,4,6,Fatigue,2,3,727,6,9,1,6,0
1,3,1,Cough,3,6,975,2,1,2,0,0
2,3,1,Fatigue,0,2,579,4,8,5,2,1
6,3,1,Breathing Difficulty,2,4,864,2,1,6,0,0
8,2,8,Headache,7,1,847,1,0,1,5,0
3,0,2,Anxiety,4,2,804,5,6,6,0,0
3,3,1,Joint Pain,0,5,754,2,8,1,2,0
0,3,2,Skin Rashes,1,5,550,5,4,5,4,1
6,2,7,Indigestion,8,0,914,0,3,3,1,1
0,2,4,Cough,7,2,434,3,3,6,1,2
8,3,0,High Blood Pressure,3,7,192,4,5,3,6,0
8,4,3,Breathing Difficulty,0,3,742,0,1,4,5,0
5,1,7,Headache,4,3,948,2,1,6,3,1
6,2,7,Cough,6,2,493,3,4,6,6,1
9,3,2,Inflammation,6,7,133,4,5,5,6,2
3,3,8,Stress,3,2,930,0,6,4,1,1
7,2,7,Joint Pain,4,1,914,1,8,5,6,2
7,5,3,Breathing Difficulty,4,1,767,6,2,6,6,0
1,0,7,Fever,8,6,712,4,5,3,1,2
3,2,2,Stress,6,3,109,4,2,6,6,1
7,0,6,Inflammation,6,0,908,3,1,0,0,0
7,5,3,Anxiety,0,6,755,2,8,1,5,1
7,4,0,Skin Rashes,8,7,198,6,7,4,3,1
7,4,4,Inflammation,8,2,682,1,3,0,6,1
5,0,2,Indigestion,8,6,428,0,1,2,2,1
6,0,0,Cough,3,4,299,4,4,2,2,1
9,3,0,Stress,3,0,443,6,1,1,0,1
5,4,1,Stress,8,5,617,2,8,5,6,2
2,0,3,Anxiety,2,5,406,4,0,2,5,1
6,5,4,Inflammation,2,5,735,4,5,6,4,1
7,5,0,Cough,6,6,506,6,1,1,1,2
3,2,4,High Blood Pressure,7,6,656,1,6,3,2,2
7,4,6,Anxiety,8,5,647,2,2,5,3,1
0,2,8,Skin Rashes,2,3,991,2,0,0,1,1
0,0,2,Fatigue,1,4,277,2,5,4,3,2
4,4,7,Cough,4,5,745,3,7,5,5,1
5,5,5,Headache,6,2,237,6,9,0,1,2
1,4,2,Fatigue,6,2,321,0,5,6,5,1
6,4,0,Skin Rashes,1,1,317,4,9,4,0,2
2,5,5,Anxiety,1,4,849,3,4,4,4,1
1,0,2,High Blood Pressure,7,0,331,5,2,4,1,0
0,4,8,Stress,1,5,290,5,5,6,2,1
6,2,7,Stress,0,0,929,1,3,1,4,0
7,2,3,Stress,6,2,231,6,9,5,4,2
8,3,5,High Blood Pressure,7,2,519,4,5,3,1,1
0,4,1,Breathing Difficulty,1,5,265,6,0,0,6,2
4,5,7,Cough,4,7,308,4,6,4,1,1
8,4,6,Headache,6,7,936,2,6,5,3,0
4,3,3,Fatigue,8,2,761,5,4,6,0,2
8,1,4,Cough,0,5,162,0,4,0,4,1
2,0,6,Anxiety,1,5,782,2,3,3,6,2
6,2,6,Cough,8,2,847,1,9,0,4,0
5,0,4,Stress,1,5,113,2,9,1,4,1
2,3,6,Skin Rashes,0,4,568,3,1,5,1,2
2,1,3,High Blood Pressure,6,4,230,2,1,6,2,0
2,5,3,Joint Pain,3,4,191,3,4,5,4,2
6,3,0,High Blood Pressure,5,1,155,6,3,1,5,1
5,0,0,Fatigue,1,0,914,5,6,2,1,0
6,3,5,Stress,5,1,494,3,4,5,6,0
6,2,4,Headache,6,5,456,3,4,5,4,2
7,2,6,High Blood Pressure,1,6,956,5,7,6,1,1
5,1,0,Breathing Difficulty,1,1,604,3,1,3,1,1
2,3,8,Headache,0,6,161,6,7,2,2,1
3,5,1,Joint Pain,8,6,333,3,1,4,5,1
5,2,2,Fatigue,6,3,968,2,8,2,3,1
2,3,4,Headache,8,7,129,5,6,1,5,1
6,5,4,Fatigue,4,4,347,2,1,4,4,0
0,1,8,Inflammation,6,0,135,6,1,3,5,2
7,3,1,Skin Rashes,2,6,501,2,1,6,4,0
6,2,1,Joint Pain,3,5,693,0,9,0,4,0
2,0,3,High Blood Pressure,4,2,450,0,5,5,6,0
2,4,5,Breathing Difficulty,4,2,500,5,7,4,4,2
4,3,5,Indigestion,0,6,598,1,7,6,4,0
5,4,2,Breathing Difficulty,2,6,251,5,2,1,2,2
1,3,1,Headache,0,2,813,2,6,5,6,1
1,5,0,Anxiety,5,3,509,6,9,5,5,2
3,5,1,Anxiety,6,3,727,6,6,5,0,0
1,3,5,Joint Pain,6,2,317,2,0,6,2,1
4,3,2,Inflammation,2,1,250,5,3,3,0,0
5,4,2,Headache,1,3,572,1,8,1,4,0
3,3,1,Indigestion,3,2,769,6,9,4,6,2
7,1,1,Joint Pain,7,7,589,6,7,1,2,0
4,4,7,Skin Rashes,0,0,947,4,7,0,5,2
9,1,4,Breathing Difficulty,7,6,722,3,7,2,4,1
8,5,1,Indigestion,5,1,478,3,3,5,5,2
5,1,7,Fatigue,5,7,122,2,0,2,2,2
3,2,0,Fever,1,6,867,1,3,4,3,0
5,0,7,Joint Pain,2,7,246,2,7,6,1,1
1,4,3,Fever,7,7,773,3,0,5,0,0
6,1,3,Breathing Difficulty,0,6,924,3,2,4,4,1
9,1,8,Stress,6,0,918,2,2,6,3,1
2,0,5,Breathing Difficulty,7,5,470,3,4,5,3,1
1,0,1,Headache,4,4,933,6,6,1,4,2
6,5,1,Cough,0,3,305,6,0,6,5,0
0,4,6,Fever,3,4,712,0,1,5,4,2
8,2,3,Anxiety,7,2,332,1,8,5,4,0
9,0,5,Anxiety,8,7,443,3,3,1,6,0
1,2,6,Stress,2,1,587,5,2,2,3,2
8,4,5,Inflammation,7,2,710,5,5,1,5,0
8,3,5,Stress,1,2,209,4,7,1,4,1
8,3,7,Skin Rashes,8,2,952,3,6,2,6,2
5,4,1,Cough,0,4,985,3,1,6,5,2
2,1,5,Indigestion,2,2,297,2,5,4,3,2
5,4,5,Fever,6,7,720,4,3,2,5,0
3,4,6,Fatigue,8,7,945,4,8,5,3,1
1,1,7,Indigestion,0,3,700,4,6,4,2,2
5,3,3,Stress,6,3,269,1,6,1,1,2
3,3,3,Breathing Difficulty,0,0,843,2,7,6,4,2
0,3,7,Cough,1,5,603,5,6,5,6,1
1,3,5,Headache,4,3,226,3,5,6,6,0
5,0,7,Stress,7,1,786,2,2,6,3,1
4,3,2,Cough,5,3,842,2,6,1,3,2
9,2,1,Fatigue,3,5,972,1,2,6,2,2
1,2,6,Cough,1,3,590,0,4,4,5,1
5,0,4,Cough,4,2,907,4,8,0,5,0
1,5,7,Indigestion,4,6,935,2,9,1,2,2
5,3,5,Indigestion,1,2,573,4,8,4,2,0
3,3,5,Breathing Difficulty,4,7,940,0,2,4,5,0
8,1,6,Stress,0,1,614,2,4,3,1,1
8,2,0,Cough,4,7,741,1,0,4,3,2
7,4,4,High Blood Pressure,5,6,608,0,7,0,5,0
3,0,1,Anxiety,2,3,863,2,9,3,5,2
3,3,1,Fatigue,4,5,549,2,6,3,4,1
3,0,7,Fatigue,2,7,247,4,4,2,5,0
7,4,4,High Blood Pressure,0,2,195,0,8,3,0,0
4,3,8,Inflammation,8,7,537,3,9,1,2,2
2,5,5,Skin Rashes,8,3,923,2,4,3,3,0
9,3,3,Skin Rashes,3,5,293,0,9,0,3,2
2,3,8,Fatigue,4,5,655,3,1,1,3,1
7,3,5,Headache,7,2,419,6,3,5,4,1
3,1,3,Fatigue,0,2,284,3,8,5,2,1
1,4,3,Fever,2,6,364,2,1,3,2,0
6,1,0,Anxiety,0,5,258,5,1,4,5,1
2,3,7,Fatigue,6,0,347,1,2,1,4,1
9,1,7,Cough,6,1,595,4,2,5,2,1
9,3,3,Breathing Difficulty,0,1,691,0,8,6,2,2
2,3,1,Fever,6,3,213,5,2,2,3,0
5,0,4,Skin Rashes,6,3,794,1,8,2,0,0
7,1,5,High Blood Pressure,5,3,263,3,7,4,2,1
6,0,0,Joint Pain,8,5,657,4,1,3,6,0
4,5,1,Joint Pain,8,3,542,0,4,5,3,2
9,5,7,Joint Pain,0,7,296,6,9,1,3,2
8,3,3,Joint Pain,5,1,151,0,5,5,5,0
0,1,2,Inflammation,6,1,176,4,2,6,1,0
2,0,8,Skin Rashes,0,7,300,3,5,4,3,1
1,2,7,Inflammation,1,6,816,3,4,3,0,2
1,0,5,Headache,3,6,427,1,8,6,1,2
2,1,0,Skin Rashes,0,0,316,5,4,1,0,0
2,2,6,Cough,5,5,406,4,2,1,0,1
6,4,5,Breathing Difficulty,2,6,315,5,2,1,6,0
4,1,4,Indigestion,6,6,636,1,9,6,0,2
8,1,8,Anxiety,6,4,202,5,6,6,4,0
1,3,2,Joint Pain,8,0,570,4,8,5,6,0
3,2,7,Anxiety,5,3,939,0,3,3,4,2
2,4,7,Cough,3,1,842,0,2,6,6,0
7,3,7,Fever,8,2,380,5,1,6,1,1
7,0,4,High Blood Pressure,2,2,810,0,2,3,5,0
0,5,7,Headache,1,1,371,3,7,2,0,2
6,2,2,Anxiety,7,0,439,5,1,0,4,2
3,4,6,Inflammation,3,4,619,6,9,5,2,0
5,0,7,Inflammation,2,1,152,0,4,1,1,2
8,4,1,Breathing Difficulty,4,3,364,6,1,2,6,2
9,5,4,Indigestion,2,6,718,2,1,1,4,2
8,1,2,Anxiety,2,3,528,3,6,0,3,2
2,3,2,Skin Rashes,0,5,193,6,0,3,3,2
3,1,1,High Blood Pressure,6,2,444,0,9,1,3,0
8,5,3,Headache,6,1,179,3,7,5,5,2
9,5,1,Fever,4,0,830,4,1,1,6,0
1,3,5,Joint Pain,0,7,125,3,5,0,1,0
8,3,1,Inflammation,8,3,841,5,4,2,5,2
7,3,8,Indigestion,5,6,619,5,6,4,3,0
1,4,3,Fatigue,3,2,792,1,3,2,0,0
2,0,5,High Blood Pressure,0,2,896,3,8,4,0,0
8,3,0,Headache,1,0,171,2,9,1,3,0
8,2,6,Cough,3,1,925,2,2,4,1,2
6,0,4,Cough,6,3,846,5,7,0,2,2
1,2,2,Joint Pain,3,3,291,1,4,4,2,0
1,5,0,Cough,6,2,219,5,1,0,6,0
7,2,1,Fever,3,5,310,1,5,4,5,0
3,2,5,Headache,1,1,363,4,8,2,2,2
7,0,5,Joint Pain,3,6,782,1,7,5,6,0
1,2,0,Indigestion,8,1,336,4,6,0,6,2
4,0,8,Anxiety,7,2,187,5,7,1,6,0
3,2,3,Headache,6,5,989,1,6,2,6,2
8,2,5,Skin Rashes,4,6,319,3,0,2,6,1
1,0,0,Anxiety,0,4,216,3,3,3,0,2
3,2,6,Indigestion,2,2,753,2,8,5,5,2
7,4,7,Cough,6,2,953,1,4,1,4,0
3,1,8,Cough,3,4,907,3,6,2,0,1
6,2,6,Cough,7,4,293,5,9,0,1,1
3,0,4,Skin Rashes,2,5,319,4,1,6,2,2
1,0,2,Headache,4,4,801,5,7,0,5,2
3,0,1,Indigestion,0,2,252,2,4,2,6,1
4,5,1,Joint Pain,6,6,348,1,2,1,2,1
4,0,1,Breathing Difficulty,0,0,493,4,5,0,2,1
7,3,2,Skin Rashes,5,1,601,1,1,5,5,2
7,0,3,Fatigue,2,1,288,1,3,2,0,0
9,2,4,Stress,1,7,454,0,8,4,2,2
1,1,7,Anxiety,5,5,866,1,9,1,1,2
0,0,2,Cough,4,5,374,3,1,2,2,1
3,2,4,Anxiety,6,2,500,6,8,2,5,0
8,4,5,Stress,1,6,299,5,8,5,6,1
6,5,2,Indigestion,2,2,341,3,4,0,5,0
2,1,1,Stress,2,5,995,1,4,5,1,1
5,1,8,Indigestion,0,2,120,1,5,0,4,2
0,4,2,Fatigue,5,4,975,5,7,3,2,2
2,1,8,High Blood Pressure,7,7,877,6,5,3,0,0
1,4,5,Breathing Difficulty,3,4,324,5,3,2,1,1
9,5,1,Breathing Difficulty,0,5,435,4,7,1,4,0
1,0,8,Stress,7,2,664,2,4,5,3,0
9,5,3,Cough,3,0,976,0,2,4,2,0
3,4,7,Inflammation,3,4,164,1,2,0,1,2
0,5,4,Stress,3,7,689,5,0,2,5,0
6,4,0,Fever,1,0,543,6,8,3,5,2
8,0,0,Anxiety,2,0,365,1,3,1,4,1
4,0,5,Indigestion,5,2,249,2,5,3,5,2
3,2,3,Breathing Difficulty,0,1,498,3,1,6,6,1
1,2,2,Inflammation,1,4,125,6,3,0,2,0
0,1,6,Fatigue,8,0,315,2,1,1,1,1
8,4,6,Joint Pain,2,2,863,5,7,4,6,2
4,2,5,Indigestion,5,4,449,4,9,2,1,2
9,4,7,Breathing Difficulty,5,0,658,3,2,5,0,2
1,4,4,High Blood Pressure,4,6,563,6,5,4,2,1
7,3,3,Fever,2,6,174,1,3,2,5,1
1,2,1,Joint Pain,5,1,230,4,1,3,1,0
2,2,2,Inflammation,1,5,468,2,0,2,6,2
5,3,7,Fatigue,8,0,889,4,9,0,4,0
3,5,5,Fever,3,5,788,4,9,5,3,2
5,1,2,Inflammation,0,3,830,2,9,2,0,1
1,4,5,Skin Rashes,0,0,943,2,5,0,2,0
7,1,2,Headache,2,4,582,5,5,5,4,1
5,5,5,Anxiety,3,3,207,1,9,0,5,2
9,5,5,Joint Pain,1,6,769,3,1,5,5,0
6,4,3,Breathing Difficulty,1,7,395,4,8,1,5,0
8,0,1,Joint Pain,2,4,350,0,2,6,4,0
5,2,2,Inflammation,5,7,325,4,6,1,2,2
4,1,3,High Blood Pressure,3,7,359,2,4,0,0,0
5,5,5,Inflammation,7,2,350,6,0,2,6,1
1,0,0,Skin Rashes,7,5,188,6,0,6,1,1
7,0,5,Joint Pain,7,5,154,6,1,4,0,0
9,3,6,Joint Pain,2,0,920,4,5,5,0,0
0,5,3,Skin Rashes,1,7,760,6,2,2,6,2
1,5,3,Fever,5,4,411,1,0,2,6,0
5,5,7,Indigestion,1,5,477,4,4,5,5,1
0,2,7,Headache,7,3,692,3,9,2,0,2
7,2,2,Inflammation,7,7,175,5,0,2,6,2
0,4,6,Breathing Difficulty,1,3,573,3,0,6,6,2
0,3,1,High Blood Pressure,7,0,957,1,3,0,5,0
0,4,0,High Blood Pressure,8,1,847,4,2,1,3,2
3,5,0,Indigestion,3,0,115,0,1,3,4,1
3,5,5,Breathing Difficulty,5,0,325,4,6,3,0,1
5,1,7,Cough,8,3,286,6,3,2,5,2
0,4,5,Joint Pain,6,7,609,1,1,1,1,0
6,5,8,Fever,3,1,126,0,5,4,6,0
9,1,0,Indigestion,3,7,759,5,2,6,2,1
0,1,1,Stress,5,6,779,4,6,2,3,1
9,5,0,Inflammation,5,5,590,1,6,3,2,1
0,1,7,Stress,8,1,129,4,0,6,1,2
8,1,8,Skin Rashes,1,6,682,5,6,6,5,0
9,5,5,Stress,7,1,825,3,2,6,5,1
4,4,2,Headache,6,2,296,5,5,5,1,2
4,5,6,Joint Pain,4,2,332,3,2,5,3,1
3,2,4,Stress,2,2,535,0,9,3,1,2
9,1,6,Indigestion,1,0,175,5,8,3,2,2
8,1,7,Joint Pain,1,2,154,6,2,0,3,1
6,4,7,Joint Pain,5,2,468,6,2,0,2,0
1,3,2,Cough,7,4,936,4,4,4,6,0
5,2,5,Inflammation,1,0,283,4,2,0,5,0
8,3,8,Breathing Difficulty,7,0,864,1,4,1,1,0
9,1,1,Breathing Difficulty,0,1,972,4,4,4,5,1
9,4,1,Cough,7,3,478,6,0,2,4,0
5,3,4,Fatigue,4,4,622,2,5,5,4,0
4,0,1,Fever,3,0,477,1,1,1,5,1
8,1,6,High Blood Pressure,2,0,386,0,8,2,0,0
5,1,5,Fatigue,4,1,668,4,1,4,2,2
7,4,2,High Blood Pressure,6,3,385,1,3,3,5,2
4,4,5,Joint Pain,5,7,201,5,7,5,2,1
8,5,1,Fatigue,0,5,978,2,7,6,0,2
1,2,1,High Blood Pressure,2,6,760,2,1,6,4,1
2,1,8,Fatigue,4,4,955,4,8,0,6,1
5,1,0,Breathing Difficulty,0,6,809,3,2,2,2,2
7,1,8,Fever,6,5,358,5,6,6,6,0
7,3,8,Breathing Difficulty,8,4,759,0,6,5,0,1
0,1,1,Cough,6,0,893,0,4,5,5,2
5,2,2,Fever,6,0,669,5,1,3,1,2
8,4,7,Headache,4,3,784,0,0,2,4,0
7,1,5,Headache,1,0,751,6,9,6,4,0
7,0,3,Fatigue,6,6,768,5,3,2,4,2
1,5,2,Cough,6,2,579,5,2,6,3,2
0,1,2,Cough,4,7,751,0,0,1,0,1
7,3,0,Skin Rashes,5,1,791,3,7,4,2,2
9,0,5,High Blood Pressure,1,5,405,4,2,3,6,1
1,0,2,Fatigue,4,7,110,6,2,6,1,0
1,4,0,Skin Rashes,3,6,884,0,4,2,0,2
7,3,6,Fever,6,4,396,2,7,3,6,0
3,0,8,Cough,6,2,423,3,5,5,5,0
8,5,1,Fatigue,6,5,564,3,3,5,3,2
5,3,7,Fever,4,4,777,0,1,4,1,0
8,4,2,High Blood Pressure,5,1,284,1,1,4,0,0
3,0,6,Anxiety,8,2,374,2,8,2,1,2
2,2,4,Skin Rashes,8,5,227,0,1,0,4,1
2,2,1,Anxiety,3,7,390,5,2,2,6,1
1,1,2,High Blood Pressure,5,0,200,3,3,1,3,0
9,1,8,Fever,4,6,422,1,5,4,4,0
3,3,7,Inflammation,4,2,197,4,3,3,6,1
4,1,7,Cough,0,0,716,0,5,6,2,0
4,4,8,Skin Rashes,1,7,411,4,7,3,0,2
9,0,1,Inflammation,0,6,233,0,2,3,1,1
3,3,2,Fever,7,2,643,1,2,0,4,0
5,3,7,Skin Rashes,0,0,899,6,9,2,5,1
4,2,6,Breathing Difficulty,7,7,387,2,4,1,6,2
5,4,1,Anxiety,6,6,497,3,2,0,0,0
4,0,5,High Blood Pressure,0,3,168,3,0,1,2,2
7,3,6,Inflammation,1,0,691,2,2,1,6,2
3,5,3,Fatigue,4,1,184,0,0,4,0,1
2,5,8,Inflammation,2,3,188,3,3,3,4,1
3,0,2,Breathing Difficulty,2,5,331,1,4,6,0,2
9,4,6,Stress,7,6,274,5,9,4,2,0
2,1,6,Inflammation,0,4,667,4,6,6,2,1
6,2,6,Skin Rashes,8,3,136,5,2,6,3,0
3,5,7,Skin Rashes,3,6,192,5,7,1,0,1
0,4,2,Fatigue,6,6,606,6,4,5,1,0
9,2,4,Indigestion,1,2,231,1,8,2,6,2
3,5,3,Inflammation,8,2,592,0,6,4,4,2
4,1,2,High Blood Pressure,2,3,710,0,2,0,4,1
1,1,8,Fatigue,8,6,417,5,0,2,4,1
7,3,1,Fatigue,4,6,551,5,1,3,1,1
8,4,0,Cough,8,0,452,6,0,1,6,0
9,0,7,Headache,3,6,849,4,9,3,3,1
0,4,3,Breathing Difficulty,5,4,320,4,6,3,3,2
5,0,1,Headache,1,6,125,0,8,3,3,2
3,0,8,Headache,4,4,557,4,4,3,3,0
4,3,6,Fever,8,6,871,2,7,1,0,1
2,4,2,High Blood Pressure,0,5,125,4,3,4,4,2
2,5,5,Headache,1,5,205,6,6,1,0,1
7,5,7,Breathing Difficulty,0,0,112,3,4,0,5,1
4,5,3,Anxiety,1,5,550,3,5,3,2,0
9,2,6,Cough,0,7,864,3,4,6,4,0
4,1,3,Headache,2,3,223,5,1,1,0,0
5,0,2,Cough,4,2,791,4,6,1,5,1
5,4,5,Skin Rashes,8,3,761,5,8,1,5,2
7,4,4,Anxiety,0,0,641,1,7,0,3,0
1,5,3,Cough,0,0,837,6,2,4,2,1
1,0,2,Skin Rashes,8,1,531,0,1,6,3,0
7,2,3,High Blood Pressure,0,0,553,2,7,1,2,2
3,1,5,Indigestion,4,6,853,6,7,4,4,2
2,5,0,High Blood Pressure,6,0,235,2,4,2,5,1
6,5,4,Breathing Difficulty,5,6,302,2,4,6,3,0
8,2,2,Joint Pain,2,6,644,3,5,0,6,2
4,5,1,Breathing Difficulty,1,1,948,1,6,5,3,1
4,1,0,High Blood Pressure,8,6,476,4,4,4,6,2
6,5,8,Joint Pain,8,5,429,5,0,4,2,0
3,5,8,Fever,6,0,223,3,8,5,3,0
7,4,2,Fever,0,7,246,5,2,5,0,0
5,3,0,Headache,2,2,867,1,7,5,3,2
1,5,0,Stress,7,7,831,3,5,2,2,1
4,0,2,Skin Rashes,2,3,421,2,5,6,2,1
0,3,5,Fever,0,1,168,1,7,5,1,1
9,5,7,High Blood Pressure,5,2,250,5,7,1,2,2
8,0,7,Fatigue,8,0,492,6,3,6,3,0
2,0,1,Inflammation,0,0,105,2,6,2,4,2
6,1,8,Headache,5,1,218,3,5,2,3,2
2,0,8,Cough,7,6,433,4,6,2,3,0
8,5,8,Fever,8,7,806,1,3,5,6,0
2,0,7,Inflammation,4,1,364,5,6,2,6,2
0,3,6,Breathing Difficulty,5,4,352,0,7,5,6,2
5,2,2,Skin Rashes,4,1,576,0,5,4,2,0
6,1,1,Stress,7,3,223,0,5,6,1,1
5,0,2,Joint Pain,3,4,343,0,7,2,5,1
0,0,1,Fever,8,4,373,4,2,1,0,2
0,2,4,Anxiety,3,6,197,6,9,5,1,1
8,3,3,Stress,2,6,834,2,9,1,2,1
4,0,7,Fatigue,3,5,502,3,6,5,4,0
2,5,4,Cough,5,3,812,3,4,3,6,2
4,1,8,High Blood Pressure,0,4,845,2,9,1,2,2
6,5,2,Anxiety,2,6,750,6,5,2,4,0
5,5,2,High Blood Pressure,8,6,967,1,8,4,0,1
6,5,6,High Blood Pressure,1,2,121,5,5,2,3,0
8,4,8,Skin Rashes,5,3,556,6,2,4,4,1
3,2,0,Skin Rashes,3,4,483,0,6,2,1,2
9,3,1,Anxiety,0,0,349,0,1,3,6,0
5,1,8,Inflammation,2,2,726,3,2,4,2,1
2,0,6,Fever,5,5,599,3,2,1,1,0
7,0,2,Breathing Difficulty,8,6,277,1,7,6,0,0
8,2,7,High Blood Pressure,5,6,397,0,6,5,0,0
5,4,1,Fever,8,6,196,4,5,5,0,2
5,2,2,Joint Pain,4,5,875,6,1,1,1,2
7,1,1,Breathing Difficulty,5,6,788,2,7,1,3,1
3,3,2,Stress,1,6,172,4,1,2,3,0
9,2,2,Inflammation,6,3,563,0,3,6,0,2
1,3,4,Fatigue,0,2,945,3,5,2,5,1
1,4,5,High Blood Pressure,0,7,943,4,1,1,3,1
5,5,6,Stress,0,4,671,4,1,6,6,2
5,0,5,Inflammation,6,6,161,1,9,2,4,1
0,0,4,Indigestion,8,0,860,0,1,1,2,0
8,2,8,Stress,1,6,728,2,6,3,6,0
5,1,4,Headache,6,2,866,4,5,3,2,0
2,4,5,Cough,5,1,245,4,9,5,4,2
0,5,1,Fever,6,1,615,1,0,1,3,2
6,3,8,Fever,3,3,305,0,6,5,3,0
2,0,7,Cough,6,0,997,0,5,1,4,1
1,1,6,Stress,8,1,537,2,2,5,2,2
3,4,5,Inflammation,2,7,622,2,8,5,6,2
9,4,3,Cough,4,4,286,1,4,6,3,1
5,4,2,High Blood Pressure,4,7,661,6,8,5,1,1
4,3,6,High Blood Pressure,1,2,494,5,6,6,2,0
7,0,0,High Blood Pressure,3,7,299,1,3,5,6,2
6,4,0,Fever,2,6,584,5,0,0,4,0
8,3,3,Fatigue,0,1,139,6,9,5,2,2
6,0,4,Inflammation,8,3,171,4,1,5,4,1
7,5,1,Headache,8,5,885,6,9,5,6,0
4,4,6,Skin Rashes,5,5,653,6,8,2,3,1
5,2,4,Headache,8,3,894,3,9,2,5,1
1,0,7,High Blood Pressure,2,1,802,3,3,0,0,2
2,3,4,Fatigue,7,6,781,5,9,1,6,0
8,1,3,Skin Rashes,4,7,464,1,8,5,2,0
3,2,6,Indigestion,1,7,286,3,5,6,4,2
0,3,1,High Blood Pressure,8,6,248,0,6,0,5,1
8,5,0,Fever,4,2,497,4,3,4,6,2
8,3,2,Cough,7,1,687,4,5,0,2,2
1,5,1,High Blood Pressure,5,4,885,1,4,1,4,0
2,4,7,High Blood Pressure,2,6,244,5,1,3,3,1
5,1,0,Stress,6,4,342,5,4,6,3,1
8,0,7,Skin Rashes,1,0,797,6,6,3,6,1
7,1,5,Anxiety,7,4,995,0,5,5,5,1
8,0,3,Inflammation,0,7,768,3,0,2,2,0
6,2,0,Indigestion,5,1,869,4,6,2,4,2
0,4,4,Cough,7,4,772,5,0,2,6,2
5,1,6,Fever,8,2,560,2,3,3,2,0
6,5,8,Inflammation,0,7,106,1,3,6,3,2
0,0,4,Headache,3,3,723,5,8,6,4,1
6,1,3,Indigestion,5,1,315,4,3,0,5,2
5,3,2,Cough,8,3,528,4,1,3,4,0
5,4,3,Fatigue,0,7,798,3,8,3,0,2
3,4,6,Inflammation,4,4,512,0,8,1,4,1
6,1,3,Joint Pain,6,1,358,6,2,3,0,1
3,2,7,Indigestion,8,1,404,2,5,4,5,1
3,5,7,Indigestion,7,2,185,6,7,5,0,0
6,2,4,Joint Pain,5,7,615,2,7,2,2,2
1,4,0,Inflammation,3,3,844,2,1,0,6,2
5,4,7,High Blood Pressure,2,6,596,4,6,0,6,2
2,5,3,Stress,1,4,629,1,1,4,1,1
2,2,4,Skin Rashes,1,0,884,2,0,6,5,1
4,2,8,Indigestion,8,0,320,5,9,6,6,1
9,4,4,Skin Rashes,4,1,789,4,0,0,5,1
2,3,6,Headache,8,3,316,3,1,6,5,0
5,5,3,Headache,0,3,137,5,9,0,5,1
5,0,0,High Blood Pressure,5,0,525,4,5,1,3,2
3,5,4,Stress,1,1,738,5,7,4,5,1
1,3,2,Headache,5,3,153,3,2,5,5,1
6,4,3,Headache,0,3,580,0,5,3,1,2
8,0,4,Inflammation,3,5,453,0,1,6,3,2
6,0,4,Breathing Difficulty,6,1,759,6,1,6,4,0
0,2,4,Inflammation,5,1,271,2,2,4,1,1
